filename,product_code,camera,observation_time_utc,archive_start_time_utc,product_size_bytes,altitude_km,product_type,end_time
ch2_tmc_ncn_20240613T1548113452_d_img_d18.zip,NCN,NADIR,2024-06-13 15:48:11.345200+00:00,2024-06-13 15:48:11.345000+00:00,1716992000,96.51,IMG,2024-06-13 15:59:45.869000+00:00
ch2_tmc_ncn_20240613T2334444259_d_img_d18.zip,NCN,NADIR,2024-06-13 23:34:44.425900+00:00,2024-06-13 23:34:44.425000+00:00,1952104000,97.86,IMG,2024-06-13 23:47:54.504000+00:00
ch2_tmc_nca_20240613T2334444259_d_img_d18.zip,NCA,AFT,2024-06-13 23:34:44.425900+00:00,2024-06-13 23:34:44.425000+00:00,1952096000,97.86,IMG,2024-06-13 23:47:54.504000+00:00
ch2_tmc_ncf_20240613T2334444259_d_img_d18.zip,NCF,FORE,2024-06-13 23:34:44.425900+00:00,2024-06-13 23:34:44.425000+00:00,1952096000,97.86,IMG,2024-06-13 23:47:54.537000+00:00
ch2_tmc_nca_20240614T0927358323_d_img_d18.zip,NCA,AFT,2024-06-14 09:27:35.832300+00:00,2024-06-14 09:27:35.832000+00:00,1707184000,101.24,IMG,2024-06-14 09:39:06.389000+00:00
ch2_tmc_ncf_20240614T0927358323_d_img_d18.zip,NCF,FORE,2024-06-14 09:27:35.832300+00:00,2024-06-14 09:27:35.832000+00:00,1707184000,101.24,IMG,2024-06-14 09:39:06.389000+00:00
ch2_tmc_ncn_20240614T0927358323_d_img_d18.zip,NCN,NADIR,2024-06-14 09:27:35.832300+00:00,2024-06-14 09:27:35.832000+00:00,1707176000,101.24,IMG,2024-06-14 09:39:06.386000+00:00
ch2_tmc_nca_20240614T1109015956_d_img_d18.zip,NCA,AFT,2024-06-14 11:09:01.595600+00:00,2024-06-14 11:09:01.595000+00:00,990760000,94.36,IMG,2024-06-14 11:15:42.357000+00:00
ch2_tmc_ncf_20240614T1109015956_d_img_d18.zip,NCF,FORE,2024-06-14 11:09:01.595600+00:00,2024-06-14 11:09:01.595000+00:00,990760000,94.36,IMG,2024-06-14 11:15:42.357000+00:00
ch2_tmc_ncn_20240614T1109015956_d_img_d18.zip,NCN,NADIR,2024-06-14 11:09:01.595600+00:00,2024-06-14 11:09:01.595000+00:00,990752000,94.36,IMG,2024-06-14 11:15:42.354000+00:00
ch2_tmc_ncf_20240614T1502125858_d_img_d18.zip,NCF,FORE,2024-06-14 15:02:12.585800+00:00,2024-06-14 15:02:12.585000+00:00,2392264000,100.09,IMG,2024-06-14 15:18:20.259000+00:00
ch2_tmc_ncn_20240614T1502125858_d_img_d18.zip,NCN,NADIR,2024-06-14 15:02:12.585800+00:00,2024-06-14 15:02:12.585000+00:00,2392272000,100.09,IMG,2024-06-14 15:18:20.262000+00:00
ch2_tmc_nca_20240614T1502125891_d_img_d18.zip,NCA,AFT,2024-06-14 15:02:12.589100+00:00,2024-06-14 15:02:12.589000+00:00,2392264000,100.09,IMG,2024-06-14 15:18:20.262000+00:00
ch2_tmc_ncf_20240614T1713482522_d_img_d18.zip,NCF,FORE,2024-06-14 17:13:48.252200+00:00,2024-06-14 17:13:48.252000+00:00,2245752000,101.98,IMG,2024-06-14 17:28:56.661000+00:00
ch2_tmc_ncn_20240614T1713482522_d_img_d18.zip,NCN,NADIR,2024-06-14 17:13:48.252200+00:00,2024-06-14 17:13:48.252000+00:00,2245760000,101.98,IMG,2024-06-14 17:28:56.665000+00:00
ch2_tmc_nca_20240614T1713482553_d_img_d18.zip,NCA,AFT,2024-06-14 17:13:48.255300+00:00,2024-06-14 17:13:48.255000+00:00,2245752000,101.98,IMG,2024-06-14 17:28:56.665000+00:00
ch2_tmc_nca_20240615T1028012895_d_img_d18.zip,NCA,AFT,2024-06-15 10:28:01.289500+00:00,2024-06-15 10:28:01.289000+00:00,1954432000,101.54,IMG,2024-06-15 10:41:11.859000+00:00
ch2_tmc_ncf_20240615T1028012895_d_img_d18.zip,NCF,FORE,2024-06-15 10:28:01.289500+00:00,2024-06-15 10:28:01.289000+00:00,1954424000,101.54,IMG,2024-06-15 10:41:11.855000+00:00
ch2_tmc_ncn_20240615T1028012895_d_img_d18.zip,NCN,NADIR,2024-06-15 10:28:01.289500+00:00,2024-06-15 10:28:01.289000+00:00,1954432000,101.54,IMG,2024-06-15 10:41:11.859000+00:00
ch2_tmc_nca_20240615T1232401982_d_img_d18.zip,NCA,AFT,2024-06-15 12:32:40.198200+00:00,2024-06-15 12:32:40.198000+00:00,2425488000,104.33,IMG,2024-06-15 12:49:01.311000+00:00
ch2_tmc_ncf_20240615T1232401982_d_img_d18.zip,NCF,FORE,2024-06-15 12:32:40.198200+00:00,2024-06-15 12:32:40.198000+00:00,2425496000,104.33,IMG,2024-06-15 12:49:01.314000+00:00
ch2_tmc_ncn_20240615T1232402015_d_img_d18.zip,NCN,NADIR,2024-06-15 12:32:40.201500+00:00,2024-06-15 12:32:40.201000+00:00,2425488000,104.33,IMG,2024-06-15 12:49:01.314000+00:00
ch2_tmc_nca_20240615T1622521536_d_img_d18.zip,NCA,AFT,2024-06-15 16:22:52.153600+00:00,2024-06-15 16:22:52.153000+00:00,1952424000,104.1,IMG,2024-06-15 16:36:01.911000+00:00
ch2_tmc_ncf_20240615T1622521536_d_img_d18.zip,NCF,FORE,2024-06-15 16:22:52.153600+00:00,2024-06-15 16:22:52.153000+00:00,1952416000,104.1,IMG,2024-06-15 16:36:01.907000+00:00
ch2_tmc_ncn_20240615T1622521536_d_img_d18.zip,NCN,NADIR,2024-06-15 16:22:52.153600+00:00,2024-06-15 16:22:52.153000+00:00,1952424000,104.1,IMG,2024-06-15 16:36:01.911000+00:00
ch2_tmc_nca_20240616T0205498932_d_img_d18.zip,NCA,AFT,2024-06-16 02:05:49.893200+00:00,2024-06-16 02:05:49.893000+00:00,1952104000,104.87,IMG,2024-06-16 02:18:59.521000+00:00
ch2_tmc_ncf_20240616T0205498932_d_img_d18.zip,NCF,FORE,2024-06-16 02:05:49.893200+00:00,2024-06-16 02:05:49.893000+00:00,1952112000,104.87,IMG,2024-06-16 02:18:59.524000+00:00
ch2_tmc_ncn_20240616T0205498932_d_img_d18.zip,NCN,NADIR,2024-06-16 02:05:49.893200+00:00,2024-06-16 02:05:49.893000+00:00,1952112000,104.87,IMG,2024-06-16 02:18:59.524000+00:00
ch2_tmc_ncn_20240616T1141582946_d_img_d18.zip,NCN,NADIR,2024-06-16 11:41:58.294600+00:00,2024-06-16 11:41:58.294000+00:00,1212576000,100.49,IMG,2024-06-16 11:50:08.784000+00:00
ch2_tmc_ncf_20240616T1141582946_d_img_d18.zip,NCF,FORE,2024-06-16 11:41:58.294600+00:00,2024-06-16 11:41:58.294000+00:00,1212584000,100.49,IMG,2024-06-16 11:50:08.781000+00:00
ch2_tmc_nca_20240616T1141582978_d_img_d18.zip,NCA,AFT,2024-06-16 11:41:58.297800+00:00,2024-06-16 11:41:58.297000+00:00,1212576000,100.49,IMG,2024-06-16 11:50:08.784000+00:00
ch2_tmc_nca_20240616T1338313205_d_img_d18.zip,NCA,AFT,2024-06-16 13:38:31.320500+00:00,2024-06-16 13:38:31.320000+00:00,1772368000,103.5,IMG,2024-06-16 13:50:28.245000+00:00
ch2_tmc_ncf_20240616T1338313205_d_img_d18.zip,NCF,FORE,2024-06-16 13:38:31.320500+00:00,2024-06-16 13:38:31.320000+00:00,1772368000,103.5,IMG,2024-06-16 13:50:28.245000+00:00
ch2_tmc_ncn_20240616T1338313205_d_img_d18.zip,NCN,NADIR,2024-06-16 13:38:31.320500+00:00,2024-06-16 13:38:31.320000+00:00,1772360000,103.5,IMG,2024-06-16 13:50:28.241000+00:00
ch2_tmc_nca_20240616T1741163154_d_img_d18.zip,NCA,AFT,2024-06-16 17:41:16.315400+00:00,2024-06-16 17:41:16.315000+00:00,841704000,106.37,IMG,2024-06-16 17:46:56.783000+00:00
ch2_tmc_ncf_20240616T1741163154_d_img_d18.zip,NCF,FORE,2024-06-16 17:41:16.315400+00:00,2024-06-16 17:41:16.315000+00:00,841712000,106.37,IMG,2024-06-16 17:46:56.786000+00:00
ch2_tmc_ncn_20240616T1741163186_d_img_d18.zip,NCN,NADIR,2024-06-16 17:41:16.318600+00:00,2024-06-16 17:41:16.318000+00:00,841696000,106.37,IMG,2024-06-16 17:46:56.783000+00:00
ch2_tmc_nca_20240616T1746459395_d_img_d18.zip,NCA,AFT,2024-06-16 17:46:45.939500+00:00,2024-06-16 17:46:45.939000+00:00,936904000,109.02,IMG,2024-06-16 17:53:04.916000+00:00
ch2_tmc_ncn_20240616T1746459395_d_img_d18.zip,NCN,NADIR,2024-06-16 17:46:45.939500+00:00,2024-06-16 17:46:45.939000+00:00,936912000,109.02,IMG,2024-06-16 17:53:04.919000+00:00
ch2_tmc_ncf_20240616T1746459428_d_img_d18.zip,NCF,FORE,2024-06-16 17:46:45.942800+00:00,2024-06-16 17:46:45.942000+00:00,936904000,109.02,IMG,2024-06-16 17:53:04.919000+00:00
ch2_tmc_nca_20240617T0322146358_d_img_d18.zip,NCA,AFT,2024-06-17 03:22:14.635800+00:00,2024-06-17 03:22:14.635000+00:00,3048240000,111.88,IMG,2024-06-17 03:42:47.654000+00:00
ch2_tmc_ncn_20240617T0322146358_d_img_d18.zip,NCN,NADIR,2024-06-17 03:22:14.635800+00:00,2024-06-17 03:22:14.635000+00:00,3048248000,111.88,IMG,2024-06-17 03:42:47.657000+00:00
ch2_tmc_ncf_20240617T0322146390_d_img_d18.zip,NCF,FORE,2024-06-17 03:22:14.639000+00:00,2024-06-17 03:22:14.639000+00:00,3048240000,111.88,IMG,2024-06-17 03:42:47.657000+00:00
ch2_tmc_nca_20240617T1305113616_d_img_d18.zip,NCA,AFT,2024-06-17 13:05:11.361600+00:00,2024-06-17 13:05:11.361000+00:00,3045400000,112.37,IMG,2024-06-17 13:25:43.230000+00:00
ch2_tmc_ncn_20240617T1305113616_d_img_d18.zip,NCN,NADIR,2024-06-17 13:05:11.361600+00:00,2024-06-17 13:05:11.361000+00:00,3045392000,112.37,IMG,2024-06-17 13:25:43.227000+00:00
ch2_tmc_ncf_20240617T1305113648_d_img_d18.zip,NCF,FORE,2024-06-17 13:05:11.364800+00:00,2024-06-17 13:05:11.364000+00:00,3045392000,112.37,IMG,2024-06-17 13:25:43.230000+00:00
ch2_tmc_nca_20240617T1658229994_d_img_d18.zip,NCA,AFT,2024-06-17 16:58:22.999400+00:00,2024-06-17 16:58:22.999000+00:00,3045400000,112.07,IMG,2024-06-17 17:18:54.868000+00:00
ch2_tmc_ncn_20240617T1658229994_d_img_d18.zip,NCN,NADIR,2024-06-17 16:58:22.999400+00:00,2024-06-17 16:58:22.999000+00:00,3045392000,112.07,IMG,2024-06-17 17:18:54.865000+00:00
ch2_tmc_ncf_20240617T1658232674_d_img_d18.zip,NCF,FORE,2024-06-17 16:58:23.267400+00:00,2024-06-17 16:58:23.267000+00:00,3045392000,112.07,IMG,2024-06-17 17:18:54.868000+00:00
ch2_tmc_nca_20240618T0438027148_d_img_d18.zip,NCA,AFT,2024-06-18 04:38:02.714800+00:00,2024-06-18 04:38:02.714000+00:00,3040328000,110.74,IMG,2024-06-18 04:58:32.532000+00:00
ch2_tmc_ncf_20240618T0438027148_d_img_d18.zip,NCF,FORE,2024-06-18 04:38:02.714800+00:00,2024-06-18 04:38:02.714000+00:00,3040336000,110.74,IMG,2024-06-18 04:58:32.535000+00:00
ch2_tmc_ncn_20240618T0438027180_d_img_d18.zip,NCN,NADIR,2024-06-18 04:38:02.718000+00:00,2024-06-18 04:38:02.718000+00:00,3040328000,110.74,IMG,2024-06-18 04:58:32.535000+00:00
ch2_tmc_nca_20240618T1420599291_d_img_d18.zip,NCA,AFT,2024-06-18 14:20:59.929100+00:00,2024-06-18 14:20:59.929000+00:00,3040648000,110.02,IMG,2024-06-18 14:41:29.876000+00:00
ch2_tmc_ncf_20240618T1420599291_d_img_d18.zip,NCF,FORE,2024-06-18 14:20:59.929100+00:00,2024-06-18 14:20:59.929000+00:00,3040656000,110.02,IMG,2024-06-18 14:41:29.879000+00:00
ch2_tmc_ncn_20240618T1420599324_d_img_d18.zip,NCN,NADIR,2024-06-18 14:20:59.932400+00:00,2024-06-18 14:20:59.932000+00:00,3040648000,110.02,IMG,2024-06-18 14:41:29.879000+00:00
ch2_tmc_ncn_20240618T1814096987_d_img_d18.zip,NCN,NADIR,2024-06-18 18:14:09.698700+00:00,2024-06-18 18:14:09.698000+00:00,3042864000,110.32,IMG,2024-06-18 18:34:40.542000+00:00
ch2_tmc_nca_20240618T1814096987_d_img_d18.zip,NCA,AFT,2024-06-18 18:14:09.698700+00:00,2024-06-18 18:14:09.698000+00:00,3042864000,110.32,IMG,2024-06-18 18:34:40.542000+00:00
ch2_tmc_ncf_20240618T1814097020_d_img_d18.zip,NCF,FORE,2024-06-18 18:14:09.702000+00:00,2024-06-18 18:14:09.702000+00:00,3042856000,110.32,IMG,2024-06-18 18:34:40.542000+00:00
ch2_tmc_nca_20240619T0401292078_d_img_d18.zip,NCA,AFT,2024-06-19 04:01:29.207800+00:00,2024-06-19 04:01:29.207000+00:00,1492208000,111.37,IMG,2024-06-19 04:11:32.807000+00:00
ch2_tmc_ncf_20240619T0401292078_d_img_d18.zip,NCF,FORE,2024-06-19 04:01:29.207800+00:00,2024-06-19 04:01:29.207000+00:00,1492208000,111.37,IMG,2024-06-19 04:11:32.807000+00:00
ch2_tmc_ncn_20240619T0401292110_d_img_d18.zip,NCN,NADIR,2024-06-19 04:01:29.211000+00:00,2024-06-19 04:01:29.211000+00:00,1492192000,111.37,IMG,2024-06-19 04:11:32.803000+00:00
ch2_tmc_nca_20240619T0411261017_d_img_d18.zip,NCA,AFT,2024-06-19 04:11:26.101700+00:00,2024-06-19 04:11:26.101000+00:00,293896000,111.58,IMG,2024-06-19 04:13:24.980000+00:00
ch2_tmc_ncf_20240619T0411261017_d_img_d18.zip,NCF,FORE,2024-06-19 04:11:26.101700+00:00,2024-06-19 04:11:26.101000+00:00,293888000,111.58,IMG,2024-06-19 04:13:24.977000+00:00
ch2_tmc_ncn_20240619T0411269847_d_img_d18.zip,NCN,NADIR,2024-06-19 04:11:26.984700+00:00,2024-06-19 04:11:26.984000+00:00,293904000,111.58,IMG,2024-06-19 04:13:24.980000+00:00
ch2_tmc_nca_20240619T1344216876_d_img_d18.zip,NCA,AFT,2024-06-19 13:44:21.687600+00:00,2024-06-19 13:44:21.687000+00:00,563400000,108.89,IMG,2024-06-19 13:48:09.580000+00:00
ch2_tmc_ncn_20240619T1344216876_d_img_d18.zip,NCN,NADIR,2024-06-19 13:44:21.687600+00:00,2024-06-19 13:44:21.687000+00:00,563392000,108.89,IMG,2024-06-19 13:48:09.577000+00:00
ch2_tmc_ncf_20240619T1344216907_d_img_d18.zip,NCF,FORE,2024-06-19 13:44:21.690700+00:00,2024-06-19 13:44:21.690000+00:00,563392000,108.89,IMG,2024-06-19 13:48:09.580000+00:00
ch2_tmc_ncf_20240619T1540559528_d_img_d18.zip,NCF,FORE,2024-06-19 15:40:55.952800+00:00,2024-06-19 15:40:55.952000+00:00,879344000,109.82,IMG,2024-06-19 15:46:51.647000+00:00
ch2_tmc_nca_20240619T1540559528_d_img_d18.zip,NCA,AFT,2024-06-19 15:40:55.952800+00:00,2024-06-19 15:40:55.952000+00:00,879344000,109.82,IMG,2024-06-19 15:46:51.647000+00:00
ch2_tmc_ncn_20240619T1540559561_d_img_d18.zip,NCN,NADIR,2024-06-19 15:40:55.956100+00:00,2024-06-19 15:40:55.956000+00:00,879320000,109.82,IMG,2024-06-19 15:46:51.640000+00:00
ch2_tmc_ncf_20240619T1546456604_d_img_d18.zip,NCF,FORE,2024-06-19 15:46:45.660400+00:00,2024-06-19 15:46:45.660000+00:00,904344000,111.27,IMG,2024-06-19 15:52:51.466000+00:00
ch2_tmc_nca_20240619T1546456635_d_img_d18.zip,NCA,AFT,2024-06-19 15:46:45.663500+00:00,2024-06-19 15:46:45.663000+00:00,904328000,111.27,IMG,2024-06-19 15:52:51.463000+00:00
ch2_tmc_ncn_20240619T1546456635_d_img_d18.zip,NCN,NADIR,2024-06-19 15:46:45.663500+00:00,2024-06-19 15:46:45.663000+00:00,904336000,111.27,IMG,2024-06-19 15:52:51.466000+00:00
ch2_tmc_nca_20240619T1737306258_d_img_d18.zip,NCA,AFT,2024-06-19 17:37:30.625800+00:00,2024-06-19 17:37:30.625000+00:00,879128000,109.59,IMG,2024-06-19 17:43:26.232000+00:00
ch2_tmc_ncf_20240619T1737306258_d_img_d18.zip,NCF,FORE,2024-06-19 17:37:30.625800+00:00,2024-06-19 17:37:30.625000+00:00,879120000,109.59,IMG,2024-06-19 17:43:26.229000+00:00
ch2_tmc_ncn_20240619T1737306290_d_img_d18.zip,NCN,NADIR,2024-06-19 17:37:30.629000+00:00,2024-06-19 17:37:30.629000+00:00,879112000,109.59,IMG,2024-06-19 17:43:26.229000+00:00
ch2_tmc_ncf_20240619T1743205121_d_img_d18.zip,NCF,FORE,2024-06-19 17:43:20.512100+00:00,2024-06-19 17:43:20.512000+00:00,905680000,111.0,IMG,2024-06-19 17:49:26.398000+00:00
ch2_tmc_nca_20240619T1743205446_d_img_d18.zip,NCA,AFT,2024-06-19 17:43:20.544600+00:00,2024-06-19 17:43:20.544000+00:00,905664000,111.0,IMG,2024-06-19 17:49:26.395000+00:00
ch2_tmc_ncn_20240619T1743205446_d_img_d18.zip,NCN,NADIR,2024-06-19 17:43:20.544600+00:00,2024-06-19 17:43:20.544000+00:00,905672000,111.0,IMG,2024-06-19 17:49:26.398000+00:00
ch2_tmc_ncf_20240619T1934045517_d_img_d18.zip,NCF,FORE,2024-06-19 19:34:04.551700+00:00,2024-06-19 19:34:04.551000+00:00,876544000,109.3,IMG,2024-06-19 19:39:59.112000+00:00
ch2_tmc_ncn_20240619T1934045517_d_img_d18.zip,NCN,NADIR,2024-06-19 19:34:04.551700+00:00,2024-06-19 19:34:04.551000+00:00,876552000,109.3,IMG,2024-06-19 19:39:59.116000+00:00
ch2_tmc_nca_20240619T1934045549_d_img_d18.zip,NCA,AFT,2024-06-19 19:34:04.554900+00:00,2024-06-19 19:34:04.554000+00:00,876536000,109.3,IMG,2024-06-19 19:39:59.112000+00:00
ch2_tmc_ncf_20240619T1939466575_d_img_d18.zip,NCF,FORE,2024-06-19 19:39:46.657500+00:00,2024-06-19 19:39:46.657000+00:00,926304000,110.63,IMG,2024-06-19 19:46:01.343000+00:00
ch2_tmc_ncn_20240619T1939466575_d_img_d18.zip,NCN,NADIR,2024-06-19 19:39:46.657500+00:00,2024-06-19 19:39:46.657000+00:00,926304000,110.63,IMG,2024-06-19 19:46:01.346000+00:00
ch2_tmc_nca_20240619T1939466575_d_img_d18.zip,NCA,AFT,2024-06-19 19:39:46.657500+00:00,2024-06-19 19:39:46.657000+00:00,926296000,110.63,IMG,2024-06-19 19:46:01.346000+00:00
ch2_tmc_ncf_20240620T0517021740_d_img_d18.zip,NCF,FORE,2024-06-20 05:17:02.174000+00:00,2024-06-20 05:17:02.174000+00:00,1863496000,108.01,IMG,2024-06-20 05:29:35.960000+00:00
ch2_tmc_ncn_20240620T0517021740_d_img_d18.zip,NCN,NADIR,2024-06-20 05:17:02.174000+00:00,2024-06-20 05:17:02.174000+00:00,1863496000,108.01,IMG,2024-06-20 05:29:35.960000+00:00
ch2_tmc_nca_20240620T0517021772_d_img_d18.zip,NCA,AFT,2024-06-20 05:17:02.177200+00:00,2024-06-20 05:17:02.177000+00:00,1863480000,108.01,IMG,2024-06-20 05:29:35.957000+00:00
ch2_tmc_nca_20240620T1459544474_d_img_d18.zip,NCA,AFT,2024-06-20 14:59:54.447400+00:00,2024-06-20 14:59:54.447000+00:00,499824000,106.57,IMG,2024-06-20 15:03:16.623000+00:00
ch2_tmc_ncn_20240620T1459544474_d_img_d18.zip,NCN,NADIR,2024-06-20 14:59:54.447400+00:00,2024-06-20 14:59:54.447000+00:00,499808000,106.57,IMG,2024-06-20 15:03:16.617000+00:00
ch2_tmc_ncf_20240620T1459544506_d_img_d18.zip,NCF,FORE,2024-06-20 14:59:54.450600+00:00,2024-06-20 14:59:54.450000+00:00,499824000,106.57,IMG,2024-06-20 15:03:16.627000+00:00
ch2_tmc_nca_20240620T1656279260_d_img_d18.zip,NCA,AFT,2024-06-20 16:56:27.926000+00:00,2024-06-20 16:56:27.926000+00:00,838480000,106.78,IMG,2024-06-20 17:02:06.257000+00:00
ch2_tmc_ncn_20240620T1656279260_d_img_d18.zip,NCN,NADIR,2024-06-20 16:56:27.926000+00:00,2024-06-20 16:56:27.926000+00:00,838488000,106.78,IMG,2024-06-20 17:02:06.260000+00:00
ch2_tmc_ncf_20240620T1656279585_d_img_d18.zip,NCF,FORE,2024-06-20 16:56:27.958500+00:00,2024-06-20 16:56:27.958000+00:00,838472000,106.78,IMG,2024-06-20 17:02:06.257000+00:00
ch2_tmc_nca_20240620T1853021708_d_img_d18.zip,NCA,AFT,2024-06-20 18:53:02.170800+00:00,2024-06-20 18:53:02.170000+00:00,849488000,106.6,IMG,2024-06-20 18:58:45.787000+00:00
ch2_tmc_ncf_20240620T1853021708_d_img_d18.zip,NCF,FORE,2024-06-20 18:53:02.170800+00:00,2024-06-20 18:53:02.170000+00:00,849488000,106.6,IMG,2024-06-20 18:58:45.787000+00:00
ch2_tmc_ncn_20240620T1853021740_d_img_d18.zip,NCN,NADIR,2024-06-20 18:53:02.174000+00:00,2024-06-20 18:53:02.174000+00:00,849472000,106.6,IMG,2024-06-20 18:58:45.784000+00:00
ch2_tmc_ncf_20240620T1858368658_d_img_d18.zip,NCF,FORE,2024-06-20 18:58:36.865800+00:00,2024-06-20 18:58:36.865000+00:00,1033424000,105.87,IMG,2024-06-20 19:05:34.882000+00:00
ch2_tmc_nca_20240620T1858368658_d_img_d18.zip,NCA,AFT,2024-06-20 18:58:36.865800+00:00,2024-06-20 18:58:36.865000+00:00,1033416000,105.87,IMG,2024-06-20 19:05:34.885000+00:00
ch2_tmc_ncn_20240620T1858368689_d_img_d18.zip,NCN,NADIR,2024-06-20 18:58:36.868900+00:00,2024-06-20 18:58:36.868000+00:00,1033416000,105.87,IMG,2024-06-20 19:05:34.885000+00:00
ch2_tmc_ncf_20240621T0435541129_d_img_d18.zip,NCF,FORE,2024-06-21 04:35:54.112900+00:00,2024-06-21 04:35:54.112000+00:00,1858128000,105.05,IMG,2024-06-21 04:48:25.727000+00:00
ch2_tmc_ncn_20240621T0435541129_d_img_d18.zip,NCN,NADIR,2024-06-21 04:35:54.112900+00:00,2024-06-21 04:35:54.112000+00:00,1858128000,105.05,IMG,2024-06-21 04:48:25.727000+00:00
ch2_tmc_nca_20240621T0435541161_d_img_d18.zip,NCA,AFT,2024-06-21 04:35:54.116100+00:00,2024-06-21 04:35:54.116000+00:00,1858112000,105.05,IMG,2024-06-21 04:48:25.724000+00:00
ch2_tmc_nca_20240621T1615255724_d_img_d18.zip,NCA,AFT,2024-06-21 16:15:25.572400+00:00,2024-06-21 16:15:25.572000+00:00,424352000,105.93,IMG,2024-06-21 16:18:17.220000+00:00
ch2_tmc_ncf_20240621T1615255724_d_img_d18.zip,NCF,FORE,2024-06-21 16:15:25.572400+00:00,2024-06-21 16:15:25.572000+00:00,424352000,105.93,IMG,2024-06-21 16:18:17.220000+00:00
ch2_tmc_ncn_20240621T1615255756_d_img_d18.zip,NCN,NADIR,2024-06-21 16:15:25.575600+00:00,2024-06-21 16:15:25.575000+00:00,424344000,105.93,IMG,2024-06-21 16:18:17.220000+00:00
ch2_tmc_nca_20240621T1812011600_d_img_d18.zip,NCA,AFT,2024-06-21 18:12:01.160000+00:00,2024-06-21 18:12:01.160000+00:00,805792000,106.18,IMG,2024-06-21 18:17:27.101000+00:00
ch2_tmc_ncf_20240621T1812011600_d_img_d18.zip,NCF,FORE,2024-06-21 18:12:01.160000+00:00,2024-06-21 18:12:01.160000+00:00,805792000,106.18,IMG,2024-06-21 18:17:27.101000+00:00
ch2_tmc_ncn_20240621T1812011633_d_img_d18.zip,NCN,NADIR,2024-06-21 18:12:01.163300+00:00,2024-06-21 18:12:01.163000+00:00,805776000,106.18,IMG,2024-06-21 18:17:27.985000+00:00
ch2_tmc_nca_20240622T0551365497_d_img_d18.zip,NCA,AFT,2024-06-22 05:51:36.549700+00:00,2024-06-22 05:51:36.549000+00:00,1860968000,104.29,IMG,2024-06-22 06:04:09.313000+00:00
ch2_tmc_ncn_20240622T0551365497_d_img_d18.zip,NCN,NADIR,2024-06-22 05:51:36.549700+00:00,2024-06-22 05:51:36.549000+00:00,1860976000,104.29,IMG,2024-06-22 06:04:09.316000+00:00
ch2_tmc_ncf_20240622T0551365529_d_img_d18.zip,NCF,FORE,2024-06-22 05:51:36.552900+00:00,2024-06-22 05:51:36.552000+00:00,1860968000,104.29,IMG,2024-06-22 06:04:09.316000+00:00
ch2_tmc_ncf_20240622T1731112437_d_img_d18.zip,NCF,FORE,2024-06-22 17:31:11.243700+00:00,2024-06-22 17:31:11.243000+00:00,378872000,105.7,IMG,2024-06-22 17:33:44.275000+00:00
ch2_tmc_ncn_20240622T1731112437_d_img_d18.zip,NCN,NADIR,2024-06-22 17:31:11.243700+00:00,2024-06-22 17:31:11.243000+00:00,378864000,105.7,IMG,2024-06-22 17:33:44.272000+00:00
ch2_tmc_nca_20240622T1731112762_d_img_d18.zip,NCA,AFT,2024-06-22 17:31:11.276200+00:00,2024-06-22 17:31:11.276000+00:00,378856000,105.7,IMG,2024-06-22 17:33:44.272000+00:00
ch2_tmc_nca_20240622T1927471254_d_img_d18.zip,NCA,AFT,2024-06-22 19:27:47.125400+00:00,2024-06-22 19:27:47.125000+00:00,783064000,105.31,IMG,2024-06-22 19:33:03.873000+00:00
ch2_tmc_ncn_20240622T1927471254_d_img_d18.zip,NCN,NADIR,2024-06-22 19:27:47.125400+00:00,2024-06-22 19:27:47.125000+00:00,783048000,105.31,IMG,2024-06-22 19:33:03.867000+00:00
ch2_tmc_ncf_20240622T1927471287_d_img_d18.zip,NCF,FORE,2024-06-22 19:27:47.128700+00:00,2024-06-22 19:27:47.128000+00:00,783056000,105.31,IMG,2024-06-22 19:33:03.873000+00:00
ch2_tmc_nca_20240622T1932511854_d_img_d18.zip,NCA,AFT,2024-06-22 19:32:51.185400+00:00,2024-06-22 19:32:51.185000+00:00,1106432000,102.69,IMG,2024-06-22 19:40:18.736000+00:00
ch2_tmc_ncf_20240622T1932511854_d_img_d18.zip,NCF,FORE,2024-06-22 19:32:51.185400+00:00,2024-06-22 19:32:51.185000+00:00,1106424000,102.69,IMG,2024-06-22 19:40:18.733000+00:00
ch2_tmc_ncn_20240622T1932511854_d_img_d18.zip,NCN,NADIR,2024-06-22 19:32:51.185400+00:00,2024-06-22 19:32:51.185000+00:00,1106432000,102.69,IMG,2024-06-22 19:40:18.736000+00:00
ch2_tmc_ncf_20240622T2124225881_d_img_d18.zip,NCF,FORE,2024-06-22 21:24:22.588100+00:00,2024-06-22 21:24:22.588000+00:00,800040000,105.07,IMG,2024-06-22 21:29:46.203000+00:00
ch2_tmc_ncn_20240622T2124225881_d_img_d18.zip,NCN,NADIR,2024-06-22 21:24:22.588100+00:00,2024-06-22 21:24:22.588000+00:00,800032000,105.07,IMG,2024-06-22 21:29:46.200000+00:00
ch2_tmc_nca_20240622T2124225913_d_img_d18.zip,NCA,AFT,2024-06-22 21:24:22.591300+00:00,2024-06-22 21:24:22.591000+00:00,800032000,105.07,IMG,2024-06-22 21:29:46.203000+00:00
ch2_tmc_ncf_20240622T2129403142_d_img_d18.zip,NCF,FORE,2024-06-22 21:29:40.314200+00:00,2024-06-22 21:29:40.314000+00:00,1075488000,102.33,IMG,2024-06-22 21:36:55.351000+00:00
