filename,product_code,start_time,end_time,product_size_bytes,altitude_km,archive_page
ch2_tmc_ndn_20231123T1302138639_d_dtm_d18.zip,NDN,2023-11-23 13:02:13.863000+00:00,2023-11-23 13:12:06.797000+00:00,2191280157,114.91,142
ch2_tmc_ndn_20231123T1302138639_d_oth_d18.zip,NDN,2023-11-23 13:02:13.863000+00:00,2023-11-23 13:12:06.797000+00:00,8765345215,114.91,142
ch2_tmc_nra_20231123T1302138639_d_img_d18.zip,NRA,2023-11-23 13:02:13.863000+00:00,2023-11-23 13:12:06.800000+00:00,1465848000,114.91,143
ch2_tmc_nrn_20231123T1302138639_d_img_d18.zip,NRN,2023-11-23 13:02:13.863000+00:00,2023-11-23 13:12:06.797000+00:00,1465840000,114.91,143
ch2_tmc_ncf_20231123T1302138673_d_img_d18.zip,NCF,2023-11-23 13:02:13.867000+00:00,2023-11-23 13:12:06.800000+00:00,1465840000,114.91,142
ch2_tmc_nrf_20231123T1302138673_d_img_d18.zip,NRF,2023-11-23 13:02:13.867000+00:00,2023-11-23 13:12:06.800000+00:00,1465840000,114.91,143
ch2_tmc_nca_20231123T1658142982_d_img_d18.zip,NCA,2023-11-23 16:58:14.298000+00:00,2023-11-23 17:07:58.769000+00:00,1443208000,114.65,142
ch2_tmc_ncn_20231123T1658142982_d_img_d18.zip,NCN,2023-11-23 16:58:14.298000+00:00,2023-11-23 17:07:58.769000+00:00,1443208000,114.65,142
ch2_tmc_ndn_20231123T1658142982_d_dtm_d18.zip,NDN,2023-11-23 16:58:14.298000+00:00,2023-11-23 17:07:58.769000+00:00,2575992081,114.65,142
ch2_tmc_ndn_20231123T1658142982_d_oth_d18.zip,NDN,2023-11-23 16:58:14.298000+00:00,2023-11-23 17:07:58.769000+00:00,10303580095,114.65,142
ch2_tmc_nra_20231123T1658142982_d_img_d18.zip,NRA,2023-11-23 16:58:14.298000+00:00,2023-11-23 17:07:58.769000+00:00,1443208000,114.65,143
ch2_tmc_nrn_20231123T1658142982_d_img_d18.zip,NRN,2023-11-23 16:58:14.298000+00:00,2023-11-23 17:07:58.769000+00:00,1443200000,114.65,143
ch2_tmc_ncf_20231123T1658143015_d_img_d18.zip,NCF,2023-11-23 16:58:14.301000+00:00,2023-11-23 17:07:58.737000+00:00,1443192000,114.65,142
ch2_tmc_nrf_20231123T1658143015_d_img_d18.zip,NRF,2023-11-23 16:58:14.301000+00:00,2023-11-23 17:07:58.737000+00:00,1443184000,114.65,143
ch2_tmc_ndn_20231124T1417172896_d_dtm_d18.zip,NDN,2023-11-24 14:17:17.289000+00:00,2023-11-24 14:24:08.794000+00:00,224434945,82.39,13
ch2_tmc_ndn_20231124T1417172896_d_oth_d18.zip,NDN,2023-11-24 14:17:17.289000+00:00,2023-11-24 14:24:08.794000+00:00,897753035,82.39,13
ch2_tmc_ndn_20231124T1624202411_d_dtm_d18.zip,NDN,2023-11-24 16:24:20.241000+00:00,2023-11-24 16:30:48.347000+00:00,290534917,95.58,13
ch2_tmc_ndn_20231124T1624202411_d_oth_d18.zip,NDN,2023-11-24 16:24:20.241000+00:00,2023-11-24 16:30:48.347000+00:00,1161724683,95.58,13
ch2_tmc_nca_20231124T1832034443_d_img_d18.zip,NCA,2023-11-24 18:32:03.444000+00:00,2023-11-24 18:41:58.432000+00:00,1470920000,117.81,142
ch2_tmc_nra_20231124T1832034443_d_img_d18.zip,NRA,2023-11-24 18:32:03.444000+00:00,2023-11-24 18:41:58.432000+00:00,1470920000,117.81,143
ch2_tmc_ncf_20231124T1832034476_d_img_d18.zip,NCF,2023-11-24 18:32:03.447000+00:00,2023-11-24 18:41:58.429000+00:00,1470904000,117.81,142
ch2_tmc_ncn_20231124T1832034476_d_img_d18.zip,NCN,2023-11-24 18:32:03.447000+00:00,2023-11-24 18:41:58.432000+00:00,1470912000,117.81,142
ch2_tmc_ndn_20231124T1832034476_d_dtm_d18.zip,NDN,2023-11-24 18:32:03.447000+00:00,2023-11-24 18:41:58.432000+00:00,5284013493,117.81,142
ch2_tmc_ndn_20231124T1832034476_d_oth_d18.zip,NDN,2023-11-24 18:32:03.447000+00:00,2023-11-24 18:41:58.432000+00:00,21135556479,117.81,142
ch2_tmc_nrf_20231124T1832034476_d_img_d18.zip,NRF,2023-11-24 18:32:03.447000+00:00,2023-11-24 18:41:58.429000+00:00,1470904000,117.81,143
ch2_tmc_nrn_20231124T1832034476_d_img_d18.zip,NRN,2023-11-24 18:32:03.447000+00:00,2023-11-24 18:41:58.432000+00:00,1470912000,117.81,143
ch2_tmc_ndn_20231125T1402103937_d_dtm_d18.zip,NDN,2023-11-25 14:02:10.393000+00:00,2023-11-25 14:10:14.868000+00:00,455365015,99.02,13
ch2_tmc_ndn_20231125T1402103937_d_oth_d18.zip,NDN,2023-11-25 14:02:10.393000+00:00,2023-11-25 14:10:14.868000+00:00,1820954825,99.02,13
ch2_tmc_ndn_20231125T1758098418_d_dtm_d18.zip,NDN,2023-11-25 17:58:09.841000+00:00,2023-11-25 18:06:14.190000+00:00,462543865,98.76,13
ch2_tmc_ndn_20231125T1758098418_d_oth_d18.zip,NDN,2023-11-25 17:58:09.841000+00:00,2023-11-25 18:06:14.190000+00:00,1849643339,98.76,13
ch2_tmc_nca_20231126T1347478258_d_img_d18.zip,NCA,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.840000+00:00,1114992000,114.07,143
ch2_tmc_ncf_20231126T1347478258_d_img_d18.zip,NCF,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.837000+00:00,1114984000,114.07,143
ch2_tmc_ncn_20231126T1347478258_d_img_d18.zip,NCN,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.837000+00:00,1114984000,114.07,143
ch2_tmc_ndn_20231126T1347478258_d_dtm_d18.zip,NDN,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.837000+00:00,3958113093,114.07,142
ch2_tmc_ndn_20231126T1347478258_d_oth_d18.zip,NDN,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.837000+00:00,15831327967,114.07,142
ch2_tmc_nra_20231126T1347478258_d_img_d18.zip,NRA,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.840000+00:00,1114992000,114.07,143
ch2_tmc_nrf_20231126T1347478258_d_img_d18.zip,NRF,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.837000+00:00,1114976000,114.07,143
ch2_tmc_nrn_20231126T1347478258_d_img_d18.zip,NRN,2023-11-26 13:47:47.825000+00:00,2023-11-26 13:55:18.837000+00:00,1114976000,114.07,143
ch2_tmc_ndn_20231126T1734024224_d_dtm_d18.zip,NDN,2023-11-26 17:34:02.422000+00:00,2023-11-26 17:43:55.248000+00:00,819195965,102.54,13
ch2_tmc_ndn_20231126T1734024224_d_oth_d18.zip,NDN,2023-11-26 17:34:02.422000+00:00,2023-11-26 17:43:55.248000+00:00,3276781573,102.54,13
ch2_tmc_ndn_20231126T2123361359_d_dtm_d18.zip,NDN,2023-11-26 21:23:36.135000+00:00,2023-11-26 21:35:10.152000+00:00,794992653,94.95,13
ch2_tmc_ndn_20231126T2123361359_d_oth_d18.zip,NDN,2023-11-26 21:23:36.135000+00:00,2023-11-26 21:35:10.152000+00:00,3180000229,94.95,13
ch2_tmc_nca_20231127T1125331334_d_img_d18.zip,NCA,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.242000+00:00,1431664000,117.99,143
ch2_tmc_ncf_20231127T1125331334_d_img_d18.zip,NCF,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.235000+00:00,1431648000,117.99,143
ch2_tmc_ncn_20231127T1125331334_d_img_d18.zip,NCN,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.239000+00:00,1431656000,117.99,143
ch2_tmc_ndn_20231127T1125331334_d_dtm_d18.zip,NDN,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.239000+00:00,5936342873,117.99,142
ch2_tmc_ndn_20231127T1125331334_d_oth_d18.zip,NDN,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.239000+00:00,23743675455,117.99,142
ch2_tmc_nra_20231127T1125331334_d_img_d18.zip,NRA,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.242000+00:00,1431640000,117.99,143
ch2_tmc_nrf_20231127T1125331334_d_img_d18.zip,NRF,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.235000+00:00,1431640000,117.99,143
ch2_tmc_nrn_20231127T1125331334_d_img_d18.zip,NRN,2023-11-27 11:25:33.133000+00:00,2023-11-27 11:35:12.239000+00:00,1431640000,117.99,143
ch2_tmc_ndn_20231127T1658332290_d_dtm_d18.zip,NDN,2023-11-27 16:58:33.229000+00:00,2023-11-27 17:10:03.378000+00:00,792018265,86.95,13
ch2_tmc_ndn_20231127T1658332290_d_oth_d18.zip,NDN,2023-11-27 16:58:33.229000+00:00,2023-11-27 17:10:03.378000+00:00,3168872613,86.95,13
ch2_tmc_ndn_20231128T1238136870_d_dtm_d18.zip,NDN,2023-11-28 12:38:13.687000+00:00,2023-11-28 12:44:03.859000+00:00,250337757,80.48,12
ch2_tmc_ndn_20231128T1238136870_d_oth_d18.zip,NDN,2023-11-28 12:38:13.687000+00:00,2023-11-28 12:44:03.859000+00:00,1000966541,80.48,12
ch2_tmc_ndn_20231128T1634076248_d_dtm_d18.zip,NDN,2023-11-28 16:34:07.624000+00:00,2023-11-28 16:45:08.552000+00:00,776862657,85.51,13
ch2_tmc_ndn_20231128T1634076248_d_oth_d18.zip,NDN,2023-11-28 16:34:07.624000+00:00,2023-11-28 16:45:08.552000+00:00,3108213157,85.51,13
ch2_tmc_ndn_20231128T2039401761_d_dtm_d18.zip,NDN,2023-11-28 20:39:40.176000+00:00,2023-11-28 20:51:27.868000+00:00,1421037605,98.31,13
ch2_tmc_ndn_20231128T2039401761_d_oth_d18.zip,NDN,2023-11-28 20:39:40.176000+00:00,2023-11-28 20:51:27.868000+00:00,5684148133,98.31,13
ch2_tmc_ndn_20231130T0002022154_d_dtm_d18.zip,NDN,2023-11-30 00:02:02.215000+00:00,2023-11-30 00:11:17.966000+00:00,525508613,82.52,12
ch2_tmc_ndn_20231130T0002022154_d_oth_d18.zip,NDN,2023-11-30 00:02:02.215000+00:00,2023-11-30 00:11:17.966000+00:00,2102032165,82.52,12
ch2_tmc_ndn_20231130T0002024969_d_dtm_d18.zip,NDN,2023-11-30 00:02:02.496000+00:00,2023-11-30 00:11:17.966000+00:00,525045685,82.52,12
ch2_tmc_ndn_20231130T0002024969_d_oth_d18.zip,NDN,2023-11-30 00:02:02.496000+00:00,2023-11-30 00:11:17.966000+00:00,2100816293,82.52,12
ch2_tmc_ndn_20231130T1548335291_d_dtm_d18.zip,NDN,2023-11-30 15:48:33.529000+00:00,2023-11-30 16:00:04.723000+00:00,860225829,86.9,12
ch2_tmc_ndn_20231130T1548335291_d_oth_d18.zip,NDN,2023-11-30 15:48:33.529000+00:00,2023-11-30 16:00:04.723000+00:00,3441701799,86.9,12
ch2_tmc_ndn_20231130T1944286600_d_dtm_d18.zip,NDN,2023-11-30 19:44:28.660000+00:00,2023-11-30 19:55:37.131000+00:00,810558705,86.16,12
ch2_tmc_ndn_20231130T1944286600_d_oth_d18.zip,NDN,2023-11-30 19:44:28.660000+00:00,2023-11-30 19:55:37.131000+00:00,3243005411,86.16,12
ch2_tmc_ndn_20231130T2337142709_d_dtm_d18.zip,NDN,2023-11-30 23:37:14.270000+00:00,2023-11-30 23:45:43.931000+00:00,460940375,80.99,12
ch2_tmc_ndn_20231130T2337142709_d_oth_d18.zip,NDN,2023-11-30 23:37:14.270000+00:00,2023-11-30 23:45:43.931000+00:00,1843205643,80.99,12
ch2_tmc_ndn_20231201T1920053548_d_dtm_d18.zip,NDN,2023-12-01 19:20:05.354000+00:00,2023-12-01 19:30:52.284000+00:00,771970577,85.52,12
ch2_tmc_ndn_20231201T1920053548_d_oth_d18.zip,NDN,2023-12-01 19:20:05.354000+00:00,2023-12-01 19:30:52.284000+00:00,3088623909,85.52,12
ch2_tmc_ndn_20231202T1705345966_d_dtm_d18.zip,NDN,2023-12-02 17:05:34.596000+00:00,2023-12-02 17:15:34.859000+00:00,952480775,92.4,12
ch2_tmc_ndn_20231202T1705345966_d_oth_d18.zip,NDN,2023-12-02 17:05:34.596000+00:00,2023-12-02 17:15:34.859000+00:00,3810643365,92.4,12
ch2_tmc_nca_20231203T0019079527_d_img_d18.zip,NCA,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,478376000,94.49,138
ch2_tmc_ncf_20231203T0019079527_d_img_d18.zip,NCF,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,478376000,94.49,138
ch2_tmc_ncn_20231203T0019079527_d_img_d18.zip,NCN,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,478376000,94.49,138
ch2_tmc_ndn_20231203T0019079527_d_dtm_d18.zip,NDN,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,513786773,94.49,136
ch2_tmc_ndn_20231203T0019079527_d_oth_d18.zip,NDN,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,2055400895,94.49,136
ch2_tmc_nra_20231203T0019079527_d_img_d18.zip,NRA,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,478360000,94.49,139
ch2_tmc_nrf_20231203T0019079527_d_img_d18.zip,NRF,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,478360000,94.49,139
ch2_tmc_nrn_20231203T0019079527_d_img_d18.zip,NRN,2023-12-03 00:19:07.952000+00:00,2023-12-03 00:22:21.453000+00:00,478352000,94.49,139
ch2_tmc_nca_20231203T0022177259_d_img_d18.zip,NCA,2023-12-03 00:22:17.725000+00:00,2023-12-03 00:33:51.376000+00:00,1714832000,83.57,142
ch2_tmc_ncn_20231203T0022177259_d_img_d18.zip,NCN,2023-12-03 00:22:17.725000+00:00,2023-12-03 00:33:51.379000+00:00,1714840000,83.57,142
ch2_tmc_ndn_20231203T0022177259_d_dtm_d18.zip,NDN,2023-12-03 00:22:17.725000+00:00,2023-12-03 00:33:51.379000+00:00,11827199969,83.57,142
ch2_tmc_ndn_20231203T0022177259_d_oth_d18.zip,NDN,2023-12-03 00:22:17.725000+00:00,2023-12-03 00:33:51.379000+00:00,47308797290,83.57,142
ch2_tmc_nra_20231203T0022177259_d_img_d18.zip,NRA,2023-12-03 00:22:17.725000+00:00,2023-12-03 00:33:51.376000+00:00,1714832000,83.57,143
ch2_tmc_nrn_20231203T0022177259_d_img_d18.zip,NRN,2023-12-03 00:22:17.725000+00:00,2023-12-03 00:33:51.379000+00:00,1714840000,83.57,143
ch2_tmc_ncf_20231203T0022177292_d_img_d18.zip,NCF,2023-12-03 00:22:17.729000+00:00,2023-12-03 00:33:51.379000+00:00,1714832000,83.57,143
ch2_tmc_nrf_20231203T0022177292_d_img_d18.zip,NRF,2023-12-03 00:22:17.729000+00:00,2023-12-03 00:33:51.379000+00:00,1714832000,83.57,143
ch2_tmc_ndn_20231203T1819486725_d_dtm_d18.zip,NDN,2023-12-03 18:19:48.672000+00:00,2023-12-03 18:31:04.101000+00:00,572000411,79.43,12
ch2_tmc_ndn_20231203T1819486725_d_oth_d18.zip,NDN,2023-12-03 18:19:48.672000+00:00,2023-12-03 18:31:04.101000+00:00,2288022599,79.43,12
ch2_tmc_nca_20231203T2200409663_d_img_d18.zip,NCA,2023-12-03 22:00:40.966000+00:00,2023-12-03 22:03:12.781000+00:00,375320000,86.92,142
ch2_tmc_ncn_20231203T2200409663_d_img_d18.zip,NCN,2023-12-03 22:00:40.966000+00:00,2023-12-03 22:03:12.781000+00:00,375320000,86.92,142
ch2_tmc_ndn_20231203T2200409663_d_dtm_d18.zip,NDN,2023-12-03 22:00:40.966000+00:00,2023-12-03 22:03:12.781000+00:00,295975037,86.92,142
ch2_tmc_ndn_20231203T2200409663_d_oth_d18.zip,NDN,2023-12-03 22:00:40.966000+00:00,2023-12-03 22:03:12.781000+00:00,1183727397,86.92,142
ch2_tmc_nra_20231203T2200409663_d_img_d18.zip,NRA,2023-12-03 22:00:40.966000+00:00,2023-12-03 22:03:12.781000+00:00,375304000,86.92,143
ch2_tmc_nrn_20231203T2200409663_d_img_d18.zip,NRN,2023-12-03 22:00:40.966000+00:00,2023-12-03 22:03:12.781000+00:00,375288000,86.92,143
ch2_tmc_ncf_20231203T2200409696_d_img_d18.zip,NCF,2023-12-03 22:00:40.969000+00:00,2023-12-03 22:03:12.781000+00:00,375312000,86.92,143
ch2_tmc_nrf_20231203T2200409696_d_img_d18.zip,NRF,2023-12-03 22:00:40.969000+00:00,2023-12-03 22:03:12.781000+00:00,375280000,86.92,143
ch2_tmc_ncf_20231204T2333282063_d_img_d18.zip,NCF,2023-12-04 23:33:28.206000+00:00,2023-12-04 23:44:17.956000+00:00,1606304000,78.87,142
ch2_tmc_ncn_20231204T2333282063_d_img_d18.zip,NCN,2023-12-04 23:33:28.206000+00:00,2023-12-04 23:44:17.956000+00:00,1606304000,78.87,142
ch2_tmc_ndn_20231204T2333282063_d_dtm_d18.zip,NDN,2023-12-04 23:33:28.206000+00:00,2023-12-04 23:44:17.956000+00:00,8182447761,78.87,142
ch2_tmc_ndn_20231204T2333282063_d_oth_d18.zip,NDN,2023-12-04 23:33:28.206000+00:00,2023-12-04 23:44:17.956000+00:00,32729788459,78.87,142
ch2_tmc_nrf_20231204T2333282063_d_img_d18.zip,NRF,2023-12-04 23:33:28.206000+00:00,2023-12-04 23:44:17.956000+00:00,1606288000,78.87,143
ch2_tmc_nrn_20231204T2333282063_d_img_d18.zip,NRN,2023-12-04 23:33:28.206000+00:00,2023-12-04 23:44:17.956000+00:00,1606288000,78.87,143
ch2_tmc_nca_20231204T2333282096_d_img_d18.zip,NCA,2023-12-04 23:33:28.209000+00:00,2023-12-04 23:44:17.953000+00:00,1606288000,78.87,142
ch2_tmc_nra_20231204T2333282096_d_img_d18.zip,NRA,2023-12-04 23:33:28.209000+00:00,2023-12-04 23:44:17.953000+00:00,1606280000,78.87,143
ch2_tmc_nca_20231205T1906512939_d_img_d18.zip,NCA,2023-12-05 19:06:51.293000+00:00,2023-12-05 19:18:11.353000+00:00,1681232000,84.97,142
ch2_tmc_ncf_20231205T1906512939_d_img_d18.zip,NCF,2023-12-05 19:06:51.293000+00:00,2023-12-05 19:18:11.356000+00:00,1681240000,84.97,142
ch2_tmc_nra_20231205T1906512939_d_img_d18.zip,NRA,2023-12-05 19:06:51.293000+00:00,2023-12-05 19:18:11.353000+00:00,1681232000,84.97,143
ch2_tmc_nrf_20231205T1906512939_d_img_d18.zip,NRF,2023-12-05 19:06:51.293000+00:00,2023-12-05 19:18:11.356000+00:00,1681240000,84.97,143
ch2_tmc_ncn_20231205T1906512971_d_img_d18.zip,NCN,2023-12-05 19:06:51.297000+00:00,2023-12-05 19:18:11.356000+00:00,1681232000,84.97,142
ch2_tmc_ndn_20231205T1906512971_d_dtm_d18.zip,NDN,2023-12-05 19:06:51.297000+00:00,2023-12-05 19:18:11.356000+00:00,2003983515,84.97,142
ch2_tmc_ndn_20231205T1906512971_d_oth_d18.zip,NDN,2023-12-05 19:06:51.297000+00:00,2023-12-05 19:18:11.356000+00:00,8016123967,84.97,142
ch2_tmc_nrn_20231205T1906512971_d_img_d18.zip,NRN,2023-12-05 19:06:51.297000+00:00,2023-12-05 19:18:11.356000+00:00,1681232000,84.97,143
ch2_tmc_ndn_20231205T2325234757_d_dtm_d18.zip,NDN,2023-12-05 23:25:23.475000+00:00,2023-12-05 23:44:29.454000+00:00,794724787,80.82,12
ch2_tmc_ndn_20231205T2325234757_d_oth_d18.zip,NDN,2023-12-05 23:25:23.475000+00:00,2023-12-05 23:44:29.454000+00:00,3180296807,80.82,12
ch2_tmc_nca_20231206T0342049639_d_img_d18.zip,NCA,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.819000+00:00,2182464000,101.82,142
ch2_tmc_ncf_20231206T0342049639_d_img_d18.zip,NCF,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.822000+00:00,2182472000,101.82,142
ch2_tmc_ncn_20231206T0342049639_d_img_d18.zip,NCN,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.822000+00:00,2182472000,101.82,142
ch2_tmc_ndn_20231206T0342049639_d_dtm_d18.zip,NDN,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.822000+00:00,4696646751,101.82,142
ch2_tmc_ndn_20231206T0342049639_d_oth_d18.zip,NDN,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.822000+00:00,18787326847,101.82,142
ch2_tmc_nra_20231206T0342049639_d_img_d18.zip,NRA,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.819000+00:00,2182464000,101.82,143
ch2_tmc_nrf_20231206T0342049639_d_img_d18.zip,NRF,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.822000+00:00,2182472000,101.82,143
ch2_tmc_nrn_20231206T0342049639_d_img_d18.zip,NRN,2023-12-06 03:42:04.963000+00:00,2023-12-06 03:56:46.822000+00:00,2182472000,101.82,143
ch2_tmc_ndn_20231207T0116404470_d_dtm_d18.zip,NDN,2023-12-07 01:16:40.447000+00:00,2023-12-07 01:29:49.984000+00:00,944339403,94.4,12
ch2_tmc_ndn_20231207T0116404470_d_oth_d18.zip,NDN,2023-12-07 01:16:40.447000+00:00,2023-12-07 01:29:49.984000+00:00,3778307493,94.4,12
ch2_tmc_nca_20231207T0523509080_d_img_d18.zip,NCA,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.570000+00:00,992984000,102.43,142
ch2_tmc_ncf_20231207T0523509080_d_img_d18.zip,NCF,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.566000+00:00,992976000,102.43,142
ch2_tmc_ncn_20231207T0523509080_d_img_d18.zip,NCN,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.570000+00:00,992984000,102.43,142
ch2_tmc_ndn_20231207T0523509080_d_dtm_d18.zip,NDN,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.570000+00:00,1087068495,102.43,142
ch2_tmc_ndn_20231207T0523509080_d_oth_d18.zip,NDN,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.570000+00:00,4348708287,102.43,132
ch2_tmc_nra_20231207T0523509080_d_img_d18.zip,NRA,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.570000+00:00,992984000,102.43,143
ch2_tmc_nrf_20231207T0523509080_d_img_d18.zip,NRF,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.566000+00:00,992976000,102.43,143
ch2_tmc_nrn_20231207T0523509080_d_img_d18.zip,NRN,2023-12-07 05:23:50.908000+00:00,2023-12-07 05:30:32.570000+00:00,992984000,102.43,143
ch2_tmc_ndn_20231208T0025305625_d_dtm_d18.zip,NDN,2023-12-08 00:25:30.562000+00:00,2023-12-08 00:34:37.631000+00:00,492427683,69.93,12
ch2_tmc_ndn_20231208T0025305625_d_oth_d18.zip,NDN,2023-12-08 00:25:30.562000+00:00,2023-12-08 00:34:37.631000+00:00,1969071883,69.93,12
ch2_tmc_ndn_20231208T0223289752_d_dtm_d18.zip,NDN,2023-12-08 02:23:28.975000+00:00,2023-12-08 02:36:39.612000+00:00,709463465,68.04,12
ch2_tmc_ndn_20231208T0223289752_d_oth_d18.zip,NDN,2023-12-08 02:23:28.975000+00:00,2023-12-08 02:36:39.612000+00:00,2837875589,68.04,12
ch2_tmc_ndn_20231209T0031204233_d_dtm_d18.zip,NDN,2023-12-09 00:31:20.423000+00:00,2023-12-09 00:43:16.251000+00:00,1638374703,91.81,12
ch2_tmc_ndn_20231209T0031204233_d_oth_d18.zip,NDN,2023-12-09 00:31:20.423000+00:00,2023-12-09 00:43:16.251000+00:00,6554393093,91.81,12
ch2_tmc_ndn_20231210T0728541299_d_dtm_d18.zip,NDN,2023-12-10 07:28:54.129000+00:00,2023-12-10 07:42:02.999000+00:00,1148485185,65.81,12
ch2_tmc_ndn_20231210T0728541299_d_oth_d18.zip,NDN,2023-12-10 07:28:54.129000+00:00,2023-12-10 07:42:02.999000+00:00,4594881575,65.81,12
ch2_tmc_nca_20231213T0626135643_d_img_d18.zip,NCA,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.967000+00:00,979984000,84.23,137
ch2_tmc_ncf_20231213T0626135643_d_img_d18.zip,NCF,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.970000+00:00,979992000,84.23,137
ch2_tmc_ncn_20231213T0626135643_d_img_d18.zip,NCN,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.970000+00:00,979992000,84.23,137
ch2_tmc_ndn_20231213T0626135643_d_dtm_d18.zip,NDN,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.970000+00:00,491324869,84.23,136
ch2_tmc_ndn_20231213T0626135643_d_oth_d18.zip,NDN,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.970000+00:00,1964879013,84.23,136
ch2_tmc_nra_20231213T0626135643_d_img_d18.zip,NRA,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.967000+00:00,979984000,84.23,138
ch2_tmc_nrf_20231213T0626135643_d_img_d18.zip,NRF,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.970000+00:00,979992000,84.23,138
ch2_tmc_nrn_20231213T0626135643_d_img_d18.zip,NRN,2023-12-13 06:26:13.564000+00:00,2023-12-13 06:32:49.970000+00:00,979992000,84.23,138
ch2_tmc_ncf_20231214T0054214028_d_img_d18.zip,NCF,2023-12-14 00:54:21.402000+00:00,2023-12-14 01:05:28.146000+00:00,1517232000,68.0,142
ch2_tmc_ncn_20231214T0054214028_d_img_d18.zip,NCN,2023-12-14 00:54:21.402000+00:00,2023-12-14 01:05:28.149000+00:00,1517240000,68.0,142
ch2_tmc_ndn_20231214T0054214028_d_dtm_d18.zip,NDN,2023-12-14 00:54:21.402000+00:00,2023-12-14 01:05:28.149000+00:00,1516941151,68.0,142
ch2_tmc_ndn_20231214T0054214028_d_oth_d18.zip,NDN,2023-12-14 00:54:21.402000+00:00,2023-12-14 01:05:28.149000+00:00,6067761855,68.0,142
ch2_tmc_nrf_20231214T0054214028_d_img_d18.zip,NRF,2023-12-14 00:54:21.402000+00:00,2023-12-14 01:05:28.146000+00:00,1413944000,68.0,143
ch2_tmc_nrn_20231214T0054214028_d_img_d18.zip,NRN,2023-12-14 00:54:21.402000+00:00,2023-12-14 01:05:28.149000+00:00,1413952000,68.0,143
ch2_tmc_nca_20231214T0054214061_d_img_d18.zip,NCA,2023-12-14 00:54:21.406000+00:00,2023-12-14 01:05:28.149000+00:00,1517232000,68.0,142
ch2_tmc_nra_20231214T0054214061_d_img_d18.zip,NRA,2023-12-14 00:54:21.406000+00:00,2023-12-14 01:05:28.149000+00:00,1413936000,68.0,143
ch2_tmc_nca_20231214T0537047376_d_img_d18.zip,NCA,2023-12-14 05:37:04.737000+00:00,2023-12-14 05:43:30.782000+00:00,954376000,86.44,142
ch2_tmc_ncf_20231214T0537047376_d_img_d18.zip,NCF,2023-12-14 05:37:04.737000+00:00,2023-12-14 05:43:30.782000+00:00,954376000,86.44,142
ch2_tmc_nra_20231214T0537047376_d_img_d18.zip,NRA,2023-12-14 05:37:04.737000+00:00,2023-12-14 05:43:30.782000+00:00,954376000,86.44,143
ch2_tmc_nrf_20231214T0537047376_d_img_d18.zip,NRF,2023-12-14 05:37:04.737000+00:00,2023-12-14 05:43:30.782000+00:00,954376000,86.44,143
